"NakatsukaMomoka","abc056_a",537,"AC"
"NakatsukaMomoka","abc058_a",410,"AC"
"NakatsukaMomoka","abc059_a",448,"AC"
"NakatsukaMomoka","abc059_b",467,"AC"
"NakatsukaMomoka","abc060_a",568,"AC"
"NakatsukaMomoka","abc060_b",481,"AC"
"NakatsukaMomoka","abc061_b",430,"AC"
"NakatsukaMomoka","abc062_a",693,"AC"
"NakatsukaMomoka","abc064_c",1431,"AC"
"NakatsukaMomoka","abc068_a",318,"AC"
"NakatsukaMomoka","abc073_c",727,"AC"
"NakatsukaMomoka","abc075_b",2130,"AC"
"NakatsukaMomoka","abc077_b",257,"AC"
"NakatsukaMomoka","abc078_a",1532,"AC"
"NakatsukaMomoka","abc079_c",1346,"AC"
"NakatsukaMomoka","abc079_c",1347,"AC"
"NakatsukaMomoka","abc084_b",568,"AC"
"NakatsukaMomoka","abc085_c",850,"AC"
"NakatsukaMomoka","abc086_a",333,"AC"
"NakatsukaMomoka","abc088_c",918,"AC"
"NakatsukaMomoka","abc093_b",816,"AC"
"NakatsukaMomoka","abc095_a",393,"AC"
"NakatsukaMomoka","abc095_b",753,"AC"
"NakatsukaMomoka","abc096_a",318,"AC"
"NakatsukaMomoka","abc097_a",671,"AC"
"NakatsukaMomoka","abc097_b",587,"AC"
"NakatsukaMomoka","abc098_b",854,"AC"
"NakatsukaMomoka","abc099_a",285,"AC"
"NakatsukaMomoka","abc099_b",340,"AC"
"NakatsukaMomoka","abc100_a",353,"AC"
"NakatsukaMomoka","abc100_b",613,"AC"
"NakatsukaMomoka","abc100_c",498,"AC"
"NakatsukaMomoka","abc103_b",677,"AC"
"NakatsukaMomoka","abc103_c",361,"AC"
"NakatsukaMomoka","abc104_b",900,"AC"
"NakatsukaMomoka","abc106_b",609,"AC"
"NakatsukaMomoka","abc107_b",1285,"AC"
"NakatsukaMomoka","abc107_b",1444,"AC"
"NakatsukaMomoka","abc109_b",1021,"AC"
"NakatsukaMomoka","abc112_b",596,"AC"
"NakatsukaMomoka","abc114_b",721,"AC"
"NakatsukaMomoka","abc116_b",870,"AC"
"NakatsukaMomoka","abc117_b",589,"AC"
"NakatsukaMomoka","abc118_b",1368,"AC"
"NakatsukaMomoka","abc120_c",869,"AC"
"NakatsukaMomoka","abc122_b",803,"AC"
"NakatsukaMomoka","abc123_b",1606,"AC"
"NakatsukaMomoka","abc128_b",1503,"AC"
"NakatsukaMomoka","abc128_b",1545,"AC"
"NakatsukaMomoka","abc132_b",520,"AC"
"NakatsukaMomoka","abc133_a",387,"AC"
"NakatsukaMomoka","abc138_a",317,"AC"
"NakatsukaMomoka","abc139_c",615,"AC"
"NakatsukaMomoka","abc140_a",378,"AC"
"NakatsukaMomoka","abc140_c",830,"AC"
"NakatsukaMomoka","abc141_c",651,"AC"
"NakatsukaMomoka","abc142_b",397,"AC"
"NakatsukaMomoka","abc143_c",381,"AC"
"NakatsukaMomoka","abc144_c",372,"AC"
"NakatsukaMomoka","abc145_c",1137,"AC"
"NakatsukaMomoka","abc145_c",986,"AC"
"NakatsukaMomoka","abc146_b",454,"AC"
"NakatsukaMomoka","abc147_a",514,"AC"
"NakatsukaMomoka","abc147_b",402,"AC"
"NakatsukaMomoka","abc148_b",679,"AC"
"NakatsukaMomoka","abc148_d",724,"AC"
"NakatsukaMomoka","abc151_c",862,"AC"
"NakatsukaMomoka","abc152_c",519,"AC"
"NakatsukaMomoka","abc153_b",521,"AC"
"NakatsukaMomoka","abc153_c",543,"AC"
"NakatsukaMomoka","abc154_c",599,"AC"
"NakatsukaMomoka","abc155_a",456,"AC"
"NakatsukaMomoka","abc155_c",870,"AC"
"NakatsukaMomoka","abc155_c",870,"AC"
"NakatsukaMomoka","abc156_a",344,"AC"
"NakatsukaMomoka","abc156_b",300,"AC"
"NakatsukaMomoka","abc157_b",1277,"AC"
"NakatsukaMomoka","abc158_a",315,"AC"
"NakatsukaMomoka","abc158_c",412,"AC"
"NakatsukaMomoka","abc159_b",808,"AC"
"NakatsukaMomoka","abc159_c",257,"AC"
"NakatsukaMomoka","abc160_b",323,"AC"
"NakatsukaMomoka","abc164_a",304,"AC"
"NakatsukaMomoka","abc164_b",631,"AC"
"NakatsukaMomoka","abc168_a",427,"AC"
"NakatsukaMomoka","abc168_c",1001,"AC"
"NakatsukaMomoka","abc169_a",237,"AC"
"NakatsukaMomoka","abc169_b",647,"AC"
"NakatsukaMomoka","abc170_a",340,"AC"
"NakatsukaMomoka","abc171_b",454,"AC"
"NakatsukaMomoka","abc172_a",227,"AC"
"NakatsukaMomoka","abc173_a",459,"AC"
"NakatsukaMomoka","abc173_b",1063,"AC"
"NakatsukaMomoka","abc174_a",299,"AC"
"NakatsukaMomoka","abc174_b",697,"AC"
"NakatsukaMomoka","abc174_d",808,"AC"
"NakatsukaMomoka","agc027_a",938,"AC"
"NakatsukaMomoka","aising2020_a",558,"AC"
"NakatsukaMomoka","aising2020_b",444,"AC"
"NakatsukaMomoka","arc002_2",866,"AC"
"NakatsukaMomoka","arc003_1",787,"AC"
"NakatsukaMomoka","arc006_1",1316,"AC"
"NakatsukaMomoka","arc006_1",923,"AC"
"NakatsukaMomoka","arc012_2",393,"AC"
"NakatsukaMomoka","arc012_2",407,"AC"
"NakatsukaMomoka","arc023_1",490,"AC"
"NakatsukaMomoka","arc055_a",417,"AC"
"NakatsukaMomoka","arc057_a",490,"AC"
"NakatsukaMomoka","arc073_a",570,"AC"
"NakatsukaMomoka","arc077_a",732,"AC"
"NakatsukaMomoka","bitflyer2018_final_a",660,"AC"
"NakatsukaMomoka","bitflyer2018_final_a",666,"AC"
"NakatsukaMomoka","code_festival_2017_qualc_b",675,"AC"
"NakatsukaMomoka","code_festival_final_b",564,"AC"
"NakatsukaMomoka","code_festival_qualA_b",444,"AC"
"NakatsukaMomoka","code_formula_2014_qualA_b",815,"AC"
"NakatsukaMomoka","codefestival_2015_qualA_b",374,"AC"
"NakatsukaMomoka","codefestival_2016_qualA_b",513,"AC"
"NakatsukaMomoka","dwacon5th_prelims_a",821,"AC"
"NakatsukaMomoka","exawizards2019_b",581,"AC"
"NakatsukaMomoka","hitachi2020_b",1669,"AC"
"NakatsukaMomoka","jsc2019_qual_a",540,"AC"
"NakatsukaMomoka","jsc2019_qual_a",696,"AC"
"NakatsukaMomoka","keyence2019_b",2110,"AC"
"NakatsukaMomoka","mujin_pc_2018_b",777,"AC"
"NakatsukaMomoka","nikkei2019_2_final_a",795,"AC"
"NakatsukaMomoka","nikkei2019_final_a",703,"AC"
"NakatsukaMomoka","nomura2020_a",675,"AC"
"NakatsukaMomoka","panasonic2020_a",362,"AC"
"NakatsukaMomoka","panasonic2020_b",511,"AC"
"NakatsukaMomoka","panasonic2020_b",733,"AC"
"NakatsukaMomoka","past202005_d",1455,"AC"
"NakatsukaMomoka","soundhound2018_summer_qual_b",388,"AC"
"NakatsukaMomoka","sumitb2019_a",411,"AC"
"NakatsukaMomoka","sumitb2019_b",593,"AC"
"NakatsukaMomoka","sumitb2019_c",658,"AC"
"NakatsukaMomoka","sumitb2019_c",658,"AC"
"NakatsukaMomoka","tenka1_2012_qualA_2",455,"AC"
"NakatsukaMomoka","tenka1_2013_qualB_a",318,"AC"
"NakatsukaMomoka","tenka1_2016_qualB_a",218,"AC"
"NakatsukaMomoka","tenka1_2018_a",439,"AC"
"NakatsukaMomoka","tenka1_2018_b",627,"AC"
"NakatsukaMomoka","tenka1_2019_a",383,"AC"
"NakatsukaMomoka","tenka1_2019_b",530,"AC"
"NakatsukaMomoka","tokiomarine2020_a",222,"AC"
"NakatsukaMomoka","tokiomarine2020_b",513,"AC"
"NakatsukaMomoka","yahoo_procon2018_qual_b",411,"AC"
"NakatsukaMomoka","yahoo_procon2019_qual_b",808,"AC"
"RinkaSasagawa","abc003_2",981,"AC"
"RinkaSasagawa","abc004_2",507,"AC"
"RinkaSasagawa","abc004_3",487,"AC"
"RinkaSasagawa","abc006_2",634,"AC"
"RinkaSasagawa","abc008_2",762,"AC"
"RinkaSasagawa","abc014_2",551,"AC"
"RinkaSasagawa","abc014_2",609,"AC"
"RinkaSasagawa","abc017_2",548,"AC"
"RinkaSasagawa","abc018_2",587,"AC"
"RinkaSasagawa","abc019_2",753,"AC"
"RinkaSasagawa","abc022_b",518,"AC"
"RinkaSasagawa","abc033_c",371,"AC"
"RinkaSasagawa","abc036_b",590,"AC"
"RinkaSasagawa","abc039_a",320,"AC"
"RinkaSasagawa","abc042_a",378,"AC"
"RinkaSasagawa","abc042_b",395,"AC"
"RinkaSasagawa","abc043_a",279,"AC"
"RinkaSasagawa","abc043_b",515,"AC"
"RinkaSasagawa","abc044_b",624,"AC"
"RinkaSasagawa","abc045_b",805,"AC"
"RinkaSasagawa","abc046_b",334,"AC"
"RinkaSasagawa","abc047_a",498,"AC"
"RinkaSasagawa","abc050_a",328,"AC"
"RinkaSasagawa","abc050_b",470,"AC"
"RinkaSasagawa","abc051_a",342,"AC"
"RinkaSasagawa","abc051_b",427,"AC"
"RinkaSasagawa","abc053_b",583,"AC"
"RinkaSasagawa","abc054_a",418,"AC"
"RinkaSasagawa","abc056_a",316,"AC"
"RinkaSasagawa","abc058_a",325,"AC"
"RinkaSasagawa","abc059_a",400,"AC"
"RinkaSasagawa","abc059_b",473,"AC"
"RinkaSasagawa","abc060_a",389,"AC"
"RinkaSasagawa","abc060_b",420,"AC"
"RinkaSasagawa","abc061_b",441,"AC"
"RinkaSasagawa","abc062_a",442,"AC"
"RinkaSasagawa","abc064_c",1426,"AC"
"RinkaSasagawa","abc068_a",243,"AC"
"RinkaSasagawa","abc073_c",586,"AC"
"RinkaSasagawa","abc075_b",994,"AC"
"RinkaSasagawa","abc077_b",246,"AC"
"RinkaSasagawa","abc078_a",349,"AC"
"RinkaSasagawa","abc079_c",1016,"AC"
"RinkaSasagawa","abc079_c",1065,"AC"
"RinkaSasagawa","abc079_c",1483,"AC"
"RinkaSasagawa","abc079_c",924,"AC"
"RinkaSasagawa","abc084_b",540,"AC"
"RinkaSasagawa","abc084_c",701,"AC"
"RinkaSasagawa","abc085_c",510,"AC"
"RinkaSasagawa","abc086_a",353,"AC"
"RinkaSasagawa","abc088_c",540,"AC"
"RinkaSasagawa","abc088_c",557,"AC"
"RinkaSasagawa","abc093_b",503,"AC"
"RinkaSasagawa","abc095_a",322,"AC"
"RinkaSasagawa","abc095_b",398,"AC"
"RinkaSasagawa","abc096_a",299,"AC"
"RinkaSasagawa","abc097_a",448,"AC"
"RinkaSasagawa","abc097_b",755,"AC"
"RinkaSasagawa","abc098_b",1047,"AC"
"RinkaSasagawa","abc098_b",928,"AC"
"RinkaSasagawa","abc099_a",276,"AC"
"RinkaSasagawa","abc099_b",303,"AC"
"RinkaSasagawa","abc100_a",328,"AC"
"RinkaSasagawa","abc100_b",453,"AC"
"RinkaSasagawa","abc100_c",530,"AC"
"RinkaSasagawa","abc103_b",433,"AC"
"RinkaSasagawa","abc103_c",300,"AC"
"RinkaSasagawa","abc104_b",1127,"AC"
"RinkaSasagawa","abc106_b",624,"AC"
"RinkaSasagawa","abc107_b",1161,"AC"
"RinkaSasagawa","abc109_b",1091,"AC"
"RinkaSasagawa","abc112_b",521,"AC"
"RinkaSasagawa","abc112_b",639,"AC"
"RinkaSasagawa","abc114_b",430,"AC"
"RinkaSasagawa","abc116_b",445,"AC"
"RinkaSasagawa","abc117_b",413,"AC"
"RinkaSasagawa","abc118_b",589,"AC"
"RinkaSasagawa","abc120_c",405,"AC"
"RinkaSasagawa","abc122_b",585,"AC"
"RinkaSasagawa","abc123_b",912,"AC"
"RinkaSasagawa","abc128_b",1152,"AC"
"RinkaSasagawa","abc128_b",1531,"AC"
"RinkaSasagawa","abc132_b",535,"AC"
"RinkaSasagawa","abc133_a",273,"AC"
"RinkaSasagawa","abc138_a",311,"AC"
"RinkaSasagawa","abc139_c",504,"AC"
"RinkaSasagawa","abc140_a",325,"AC"
"RinkaSasagawa","abc140_c",647,"AC"
"RinkaSasagawa","abc141_c",749,"AC"
"RinkaSasagawa","abc142_b",364,"AC"
"RinkaSasagawa","abc143_c",414,"AC"
"RinkaSasagawa","abc144_c",473,"AC"
"RinkaSasagawa","abc145_c",731,"AC"
"RinkaSasagawa","abc146_b",395,"AC"
"RinkaSasagawa","abc147_a",411,"AC"
"RinkaSasagawa","abc147_b",368,"AC"
"RinkaSasagawa","abc147_c",1031,"AC"
"RinkaSasagawa","abc148_b",396,"AC"
"RinkaSasagawa","abc148_d",433,"AC"
"RinkaSasagawa","abc151_c",664,"AC"
"RinkaSasagawa","abc152_c",634,"AC"
"RinkaSasagawa","abc153_b",502,"AC"
"RinkaSasagawa","abc153_c",470,"AC"
"RinkaSasagawa","abc154_c",738,"AC"
"RinkaSasagawa","abc155_a",360,"AC"
"RinkaSasagawa","abc155_c",1027,"AC"
"RinkaSasagawa","abc155_c",908,"AC"
"RinkaSasagawa","abc156_a",319,"AC"
"RinkaSasagawa","abc156_b",298,"AC"
"RinkaSasagawa","abc157_b",921,"AC"
"RinkaSasagawa","abc158_a",343,"AC"
"RinkaSasagawa","abc158_c",415,"AC"
"RinkaSasagawa","abc159_b",1051,"AC"
"RinkaSasagawa","abc159_c",243,"AC"
"RinkaSasagawa","abc160_b",235,"AC"
"RinkaSasagawa","abc162_a",302,"AC"
"RinkaSasagawa","abc164_a",315,"AC"
"RinkaSasagawa","abc164_b",653,"AC"
"RinkaSasagawa","abc167_c",1114,"AC"
"RinkaSasagawa","abc168_a",394,"AC"
"RinkaSasagawa","abc168_c",532,"AC"
"RinkaSasagawa","abc169_a",238,"AC"
"RinkaSasagawa","abc169_b",644,"AC"
"RinkaSasagawa","abc170_a",284,"AC"
"RinkaSasagawa","abc171_b",450,"AC"
"RinkaSasagawa","abc172_a",314,"AC"
"RinkaSasagawa","abc172_b",572,"AC"
"RinkaSasagawa","abc172_c",831,"AC"
"RinkaSasagawa","abc172_c",834,"AC"
"RinkaSasagawa","abc173_a",301,"AC"
"RinkaSasagawa","abc173_b",726,"AC"
"RinkaSasagawa","abc173_c",909,"AC"
"RinkaSasagawa","abc174_a",262,"AC"
"RinkaSasagawa","abc174_b",445,"AC"
"RinkaSasagawa","agc027_a",1018,"AC"
"RinkaSasagawa","arc002_2",1100,"AC"
"RinkaSasagawa","arc003_1",688,"AC"
"RinkaSasagawa","arc006_1",878,"AC"
"RinkaSasagawa","arc012_2",345,"AC"
"RinkaSasagawa","arc023_1",423,"AC"
"RinkaSasagawa","arc055_a",287,"AC"
"RinkaSasagawa","arc057_a",526,"AC"
"RinkaSasagawa","arc061_a",797,"AC"
"RinkaSasagawa","arc073_a",559,"AC"
"RinkaSasagawa","arc077_a",479,"AC"
"RinkaSasagawa","bitflyer2018_final_a",561,"AC"
"RinkaSasagawa","code_festival_2017_qualc_b",462,"AC"
"RinkaSasagawa","code_festival_final_b",422,"AC"
"RinkaSasagawa","code_festival_qualA_b",351,"AC"
"RinkaSasagawa","code_formula_2014_qualA_b",940,"AC"
"RinkaSasagawa","codefestival_2015_qualA_b",306,"AC"
"RinkaSasagawa","codefestival_2016_qualA_b",509,"AC"
"RinkaSasagawa","dwacon5th_prelims_a",556,"AC"
"RinkaSasagawa","dwacon5th_prelims_a",572,"AC"
"RinkaSasagawa","exawizards2019_b",502,"AC"
"RinkaSasagawa","hitachi2020_b",803,"AC"
"RinkaSasagawa","jsc2019_qual_a",454,"AC"
"RinkaSasagawa","keyence2019_b",749,"AC"
"RinkaSasagawa","mujin_pc_2018_b",487,"AC"
"RinkaSasagawa","nikkei2019_2_final_a",678,"AC"
"RinkaSasagawa","nikkei2019_final_a",540,"AC"
"RinkaSasagawa","nomura2020_a",476,"AC"
"RinkaSasagawa","panasonic2020_a",328,"AC"
"RinkaSasagawa","panasonic2020_b",343,"AC"
"RinkaSasagawa","past202005_d",1514,"AC"
"RinkaSasagawa","soundhound2018_summer_qual_b",302,"AC"
"RinkaSasagawa","sumitb2019_a",338,"AC"
"RinkaSasagawa","sumitb2019_b",357,"AC"
"RinkaSasagawa","sumitb2019_c",728,"AC"
"RinkaSasagawa","tenka1_2012_qualA_2",340,"AC"
"RinkaSasagawa","tenka1_2013_qualB_a",178,"AC"
"RinkaSasagawa","tenka1_2013_qualB_a",306,"AC"
"RinkaSasagawa","tenka1_2016_qualB_a",351,"AC"
"RinkaSasagawa","tenka1_2018_a",375,"AC"
"RinkaSasagawa","tenka1_2018_b",529,"AC"
"RinkaSasagawa","tenka1_2019_a",518,"AC"
"RinkaSasagawa","tenka1_2019_b",426,"AC"
"RinkaSasagawa","tokiomarine2020_a",218,"AC"
"RinkaSasagawa","tokiomarine2020_b",697,"AC"
"RinkaSasagawa","yahoo_procon2018_qual_b",366,"AC"
"RinkaSasagawa","yahoo_procon2019_qual_b",659,"AC"
"ShuHONDA","abc003_2",1008,"AC"
"ShuHONDA","abc004_2",435,"AC"
"ShuHONDA","abc004_3",488,"AC"
"ShuHONDA","abc006_2",389,"AC"
"ShuHONDA","abc008_2",580,"AC"
"ShuHONDA","abc014_2",464,"AC"
"ShuHONDA","abc017_2",411,"AC"
"ShuHONDA","abc018_2",581,"AC"
"ShuHONDA","abc019_2",481,"AC"
"ShuHONDA","abc021_b",689,"AC"
"ShuHONDA","abc022_b",454,"AC"
"ShuHONDA","abc033_b",726,"AC"
